Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x9576,15692.35,1296.695833,7,3,10,3,"Home Equity Loan, Auto Loan, and Debt Consolidation Loan",26,13,18.2,5,Standard,611.5,39.74805985,9 Years and 5 Months,Yes,32.93137302,55.31447609,!@9#%8,331.4237342,1/4/2024
CUS_0x957c,130782.4,10773.53333,6,38,10,4_,"Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",10,16,9.95,4,Standard,492.86,30.55223335,17 Years and 10 Months,No,359.2959398,659.5630337,Low_spent_Small_value_payments,348.4943598,1/4/2023
CUS_0x957e,20620.64,1763.386667,9,9,32,9,"Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Not Specified, Auto Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",35,19,24.16,10,Bad,4962.47,27.62399628,6 Years and 10 Months,Yes,126.7835557,146.2339022,Low_spent_Small_value_payments,193.3212088,1/3/2024
CUS_0x9584,44705.1,3856.425,7,10,19,2,"Not Specified, and Student Loan",25,12,11.65,16,Standard,2026.71,25.55048045,7 Years and 11 Months,Yes,53.02425174,333.6258327,Low_spent_Medium_value_payments,278.9924156,1/12/2024
CUS_0x9586,8967.46,984.2883333,8,7,17,5,"Personal Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Student Loan",65,16,28.66,10,Bad,4303,28.9199331,10 Years and 8 Months,Yes,34.45915838,39.35475656,Low_spent_Small_value_payments,314.6149184,1/8/2023
CUS_0x9587,17902.265,1306.855417,5,4,5,2,"Home Equity Loan, and Debt Consolidation Loan",9,12,3.55,8,Good,450.32,28.39449804,32 Years and 3 Months,No,16.2450511,32.57250776,High_spent_Small_value_payments,341.8679828,1/3/2023
CUS_0x958a,39843.14_,3401.261667,6,3,10,3,"Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",25,12,1.59,2,Standard,461.36,26.32632479,17 Years and 10 Months,No,83.78711316,29.44818495,High_spent_Large_value_payments,466.8908686,1/4/2023
CUS_0x958b,57700.16,4864.346667,8,11,22,5,"Mortgage Loan, Home Equity Loan, Auto Loan, Not Specified, and Payday Loan",59,21,16.2,1179,Bad,1728.05,24.91924379,19 Years and 0 Months,Yes,221.763278,__10000__,Low_spent_Small_value_payments,446.7448843,1/6/2023
CUS_0x958e,89269.8,7494.15,5,4,12,3,"Mortgage Loan, Payday Loan, and Student Loan",28,12,10.35,2,Standard,444.69,33.2918376,19 Years and 0 Months,Yes,209.732246,367.1460297,High_spent_Small_value_payments,432.5367242,1/10/2023
CUS_0x958f,97907.04,7897.92,8,7,8,5,"Debt Consolidation Loan, Auto Loan, Personal Loan, Not Specified, and Mortgage Loan",7,13,19.48,6,Standard,666.25,30.7745996,8 Years and 0 Months,Yes,353.6825178,174.3388065,High_spent_Medium_value_payments,511.7706758,1/8/2024
CUS_0x9593,35916.15,3195.0125,7,6,11,2,"Home Equity Loan, and Student Loan",20,12,17.59,12,Standard,1426.14,35.03952154,10 Years and 3 Months,Yes,49.89813367,87.68369738,High_spent_Medium_value_payments,431.919419,1/1/2024
CUS_0x9595,17474415,9541.596667,0,5,9,2,"Student Loan, and Auto Loan",1,1,9.14,3,_,286.29,25.45450609,26 Years and 3 Months,No,166.9918084,745.499749,Low_spent_Medium_value_payments,321.6681093,1/12/2023
CUS_0x959b,67106.79,5858.2325,5,5,6,3,"Not Specified, Credit-Builder Loan, and Personal Loan",6,19,7.22,4,_,836.88,42.18586278,18 Years and 7 Months,Yes,89.77285448,61.4576829,High_spent_Large_value_payments,674.5927126,1/10/2024
CUS_0x95a1,16218.32,1098.526667,6,6,21,5,"Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Personal Loan, and Credit-Builder Loan",48,21,8.98,10,Bad,4466.33,32.97764197,8 Years and 8 Months,Yes,64.53311371,52.07777713,Low_spent_Small_value_payments,283.2417758,1/6/2023
CUS_0x95a3,7798.79,885.8991667,8,8,32,7,"Payday Loan, Auto Loan, Personal Loan, Personal Loan, Auto Loan, Credit-Builder Loan, and Home Equity Loan",18,18,8.39,7,Standard,2281.65,34.12390069,17 Years and 6 Months,Yes,29.56821575,29.51830055,Low_spent_Medium_value_payments,309.5034004,1/7/2024
CUS_0x95a9,72579.72,5916.31,6,6,20,0,,24,10,4.97,3,Standard,314.2,36.46131812,19 Years and 8 Months,Yes,0,351.1835653,High_spent_Small_value_payments,500.4474347,1/2/2024
CUS_0x95aa,19215.26,1353.271667,4,6,7,2,"Home Equity Loan, and Credit-Builder Loan",0,14,12.15,8,_,1895.14,27.13994979,13 Years and 11 Months,NM,20.05386145,21.13364983,High_spent_Large_value_payments,334.1396554,1/1/2023
CUS_0x95b1,161710.32,13555.86,0,7,5,1,Not Specified,7,12,1.76,4,_,387.63,41.46353807,20 Years and 3 Months,No,102.9653937,337.4940483,High_spent_Large_value_payments,1155.126558,1/8/2024
CUS_0x95b5,12986.745,959.22875,4,3,10,2,"Mortgage Loan, and Payday Loan",28,17,11.8,7,Standard,1489.49,32.25544266,9 Years and 3 Months,Yes,16.71930023,91.82948181,Low_spent_Small_value_payments,277.374093,1/11/2024
CUS_0x95b6,30635.16,2658.93,3,7,4,0,,7,9,11.42,3,Good,675.52,36.81854619,17 Years and 5 Months,No,0,72.74588106,Low_spent_Large_value_payments,463.1471189,1/1/2024
CUS_0x95c2,33498.8,2567.566667,1,3,10,1,Home Equity Loan,25,8,0.63,4,Good,787.72,33.42360075,30 Years and 6 Months,No,27.36496513,123.5445607,Low_spent_Small_value_payments,395.8471409,1/11/2024
CUS_0x95c9,59612.64_,5067.72,6,5,32,7,"Credit-Builder Loan, Auto Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",60,25,17.93,12,Bad,4764.4,29.56444589,3 Years and 6 Months,Yes,283.733432,250.2868842,High_spent_Small_value_payments,232.7516839,1/7/2024
CUS_0x95ca,83503.12,7052.593333,1,4,1,2,"Personal Loan, and Credit-Builder Loan",16,11,_,5,Good,796.88,37.56380564,27 Years and 11 Months,No,72.09743299,380.5322,High_spent_Small_value_payments,512.6297004,1/1/2025
CUS_0x95cf,40105.03,3515.085833,2,6,4,1,Auto Loan,3,4,6.55,3,_,618.37,34.99296562,27 Years and 5 Months,No,79971,121.6350027,High_spent_Small_value_payments,472.0122474,1/10/2024
CUS_0x95d,8815.64,973.6366667,10,8,16,6,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, and Not Specified",10,18,24.57,6,Bad,3867.93,24.72623524,2 Years and 4 Months,Yes,41.10639653,26.48905675,Low_spent_Medium_value_payments,309.7682134,1/10/2024
CUS_0x95d0,105449.34,8574.450323,2,4,3,3,"Payday Loan, Not Specified, and Mortgage Loan",10,3,9.04,8,Good,427.68,29.09229902,27 Years and 4 Months,No,595.3609383,232.0562554,High_spent_Large_value_payments,751.8219835,1/6/2023
CUS_0x95d2,103221.21,8699.7675,5,5,7,2,"Home Equity Loan, and Home Equity Loan",27,17,8.51,5,Standard,1256.48,30.06288373,27 Years and 3 Months,Yes,136.709553,172.9550479,High_spent_Large_value_payments,800.3121492,1/1/2024
CUS_0x95d4,52205.88,4348.49,1616,6,5,-100,Personal Loan,29,12,_,4,Standard,203.33,37.68351021,28 Years and 8 Months,Yes,40.58526111,416.1519602,Low_spent_Small_value_payments,268.1117787,1/10/2024
CUS_0x95e7,7080.7,358.0583333,9,9,20,8,"Payday Loan, Mortgage Loan, Not Specified, Not Specified, Debt Consolidation Loan, Personal Loan, Debt Consolidation Loan, and Student Loan",25,22,24.58,9,Bad,3011.81,30.363533,5 Years and 8 Months,NM,35.01531113,34.63343716,Low_spent_Medium_value_payments,246.157085,1/10/2023
CUS_0x95eb,9852.775,1102.064583,7,8,25,9,"Not Specified, Auto Loan, Auto Loan, Mortgage Loan, Auto Loan, Payday Loan, Student Loan, Payday Loan, and Mortgage Loan",24,19,5.59,7,Bad,4887.73,39.66415036,11 Years and 11 Months,Yes,61.10009748,53.22502123,High_spent_Small_value_payments,271.9162132,1/10/2023
CUS_0x95ec,89469.76,7162.813333,4,3,8,1,Mortgage Loan,9,8,12.19,8,_,1301.52,38.28254698,31 Years and 4 Months,NM,37.51492176,653.5592488,!@9#%8,295.2071627,1/11/2023
CUS_0x95ee,73928.46,5988.705,4,5,8,0,,8,7,10.14,2,Good,548.2,31.58098967,32 Years and 6 Months,No,0,42.63559025,!@9#%8,796.2349097,1/9/2024
CUS_0x95ef,58427.31,4717.9425,10,5,23,4,"Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, and Auto Loan",50,19,18.39,6,Bad,1956.44,38.05070957,17 Years and 6 Months,Yes,125.5956944,183.9357816,High_spent_Medium_value_payments,412.262774,1/5/2023
CUS_0x95f0,33662.51,3004.209167,4,4,9,3,"Student Loan, Mortgage Loan, and Credit-Builder Loan",25,15,8.53,12,Standard,1448.3,31.74556842,31 Years and 3 Months,Yes,76.80771063,23.150405,High_spent_Large_value_payments,440.462801,1/5/2023
CUS_0x95f4,19863.68_,1709.306667,8,8,19,7,"Student Loan, Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Not Specified, Mortgage Loan, and Student Loan",25,24,25.05,12,Bad,2555.9,36.85175455,2 Years and 2 Months,Yes,88.5358448,19.54424947,High_spent_Large_value_payments,302.8505724,1/5/2024
CUS_0x960b,31589.9_,2706.491667,7,6,7,2,"Debt Consolidation Loan, and Not Specified",22,13,9.13,13,Standard,236.79,25.26405306,13 Years and 10 Months,Yes,44.84904662,192.3173333,Low_spent_Large_value_payments,303.4827867,1/8/2024
CUS_0x960e,9822.095_,785.5079167,10,8,19,5,"Personal Loan, Student Loan, Not Specified, Payday Loan, and Not Specified",35,15,26.11,8,_,2813.68,24.52151705,3 Years and 8 Months,Yes,22.50769753,105.1169078,Low_spent_Small_value_payments,240.9261863,1/7/2023
CUS_0x960f,14480.21,943.6841667,10,7,24,9,"Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, Personal Loan, Not Specified, Auto Loan, and Not Specified",25,17,15.93,10,_,3873.09,25.2894041,8 Years and 2 Months,Yes,54.58756681,71.9569242,Low_spent_Small_value_payments,257.8239257,1/12/2023
CUS_0x9614,8044.13,396.3441667,7,7,29,5_,"Not Specified, Not Specified, Mortgage Loan, Home Equity Loan, and Not Specified",48,21,5.86,7,Bad,2511.75,39.79163657,19 Years and 6 Months,Yes,32.80291462,24.85902711,Low_spent_Large_value_payments,251.9724749,1/3/2023
CUS_0x9616,32967.94,2996.328333,8,4,18,1,Personal Loan,21,16,_,4,_,197.92,26.48211479,20 Years and 0 Months,Yes,24.83480447,76.14947406,Low_spent_Small_value_payments,351.4387166,1/1/2025
CUS_0x9619,86290.14,7381.845,4,3,8,3,"Payday Loan, Payday Loan, and Not Specified",26,5,4.53,2,Standard,841.82,28.49216302,21 Years and 0 Months,NM,173.9475969,762.1332507,Low_spent_Small_value_payments,92.1036524,1/7/2023
CUS_0x961b,32186.31,2957.1925,4,1,2,1,Mortgage Loan,15,8,3.75,2,Good,305.84,28.72882055,27 Years and 6 Months,No,19.71100045,143.0261445,Low_spent_Small_value_payments,422.982105,1/11/2023
CUS_0x961d,87438.03,7354.5025,6,3,10,3,"Auto Loan, Mortgage Loan, and Credit-Builder Loan",9,17_,4.15,6,Standard,78.28,39.5406183,18 Years and 3 Months,NM,176.1426576,284.3563531,Low_spent_Medium_value_payments,554.9512393,1/12/2023
CUS_0x961e,34199.94,2730.995,4,7,19,2,"Student Loan, and Debt Consolidation Loan",10,20,4.35,5,_,1379.81,24.86641531,33 Years and 5 Months,Yes,50.40297721,166.6300978,Low_spent_Large_value_payments,326.066425,1/1/2025
CUS_0x961f,13838.18,1420.181667,5,4,15,6,"Student Loan, Not Specified, Not Specified, Payday Loan, Student Loan, and Debt Consolidation Loan",12,16,9.6,7,_,1381.32,23.09916475,18 Years and 6 Months,Yes,51.98653037,54.40820487,Low_spent_Small_value_payments,325.6234314,1/12/2024
CUS_0x9620,8242.335,652.86125,7,9,29,6,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, and Auto Loan",40,22_,9.9,13,Bad,2604.83,32.74699099,19 Years and 2 Months,Yes,72193,49.60262984,Low_spent_Large_value_payments,260.7203916,1/3/2024
CUS_0x962b,17655551,11879.53667,6,6,6,6,"Personal Loan, Home Equity Loan, Student Loan, Student Loan, Personal Loan, and Student Loan",31,16,13.29,7,Standard,1108.01,28.77466049,15 Years and 3 Months,Yes,553.5518785,107.7978509,High_spent_Large_value_payments,766.6039372,1/12/2024
CUS_0x962f,97838.31_,8150.1925,0,3,4,1,Auto Loan,6,5,7.77,3,Good,56.47,39.8808472,16 Years and 0 Months,No,74.84749497,309.9813694,High_spent_Medium_value_payments,680.1903856,1/1/2023
CUS_0x963,20522.13,1462.1775,4,5,5,3,"Personal Loan, Student Loan, and Not Specified",26,13_,9.19,12,Standard,233.67,39.75602538,19 Years and 0 Months,Yes,36.33994205,160.1485801,Low_spent_Small_value_payments,239.7292278,1/4/2023
CUS_0x9633,56274.24,4518.52,616,6,26,-100,"Debt Consolidation Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",46,17,16.82,14,_,1611.31,25.81531394,11 Years and 3 Months,Yes,152.8345181,506.5393524,Low_spent_Small_value_payments,82.47812953,1/6/2024
CUS_0x9636,18058.635,1692.88625,3,3,1,4,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",14,11,1.55,3,_,412.52,24.19045951,29 Years and 8 Months,No,13951,138.2956551,Low_spent_Medium_value_payments,254.8826852,1/2/2024
CUS_0x963e,112302.04,9220.503333,4,6,6,3,"Auto Loan, Auto Loan, and Student Loan",12,12,_,6,Good,734.94,37.08077898,30 Years and 6 Months,No,269.761073,226.3109616,High_spent_Large_value_payments,665.9782988,1/10/2023
CUS_0x9641,71677.59,5889.1325,5,6,16,0,,6,11,11.9,0,Standard,130.54,32.13054128,17 Years and 9 Months,No,0,263.7896887,Low_spent_Small_value_payments,615.1235613,1/12/2024
CUS_0x9647,19667.89_,1495.990833,9,9,32,-100,"Not Specified, Not Specified, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",17,14,12.91,6,Standard,1399.97,32.48911706,18 Years and 3 Months,Yes,95.66654836,196.7455162,Low_spent_Small_value_payments,147.1870188,1/2/2023
CUS_0x9648,136435.2,11574.6,4,3,5,3,"Student Loan, Debt Consolidation Loan, and Student Loan",18,19,17.78,9,_,252.01,32.57022859,26 Years and 9 Months,NM,236.7443535,307.3276488,High_spent_Medium_value_payments,863.3879977,1/4/2023
CUS_0x9650,16827.645_,1419.826507,7,4,6,1,Mortgage Loan,21,11,15.34,12,Standard,626.14,28.49424409,19 Years and 10 Months,Yes,73.76576666,97.64164009,High_spent_Small_value_payments,303.7002115,1/9/2023
CUS_0x9657,7123.915,756.6595833,4,6,19,4,"Auto Loan, Home Equity Loan, Not Specified, and Student Loan",4,9,17.24,9,_,1380.44,30.07596203,20 Years and 2 Months,Yes,19.53036923,90.11766479,Low_spent_Small_value_payments,256.0179243,1/3/2023
CUS_0x965a,21353.19,1856.4325,4,7,5,0,,17,20,18.01,4,_,1198.13,40.39232315,33 Years and 6 Months,Yes,0,63.03513125,High_spent_Medium_value_payments,372.6081188,1/2/2024
CUS_0x965d,96048,8139,3,4,101,2,"Home Equity Loan, and Payday Loan",8,10,7.94,1,Good,875.35,26.80365467,16 Years and 9 Months,No,156.9264704,817.8047605,Low_spent_Medium_value_payments,119.1687691,1/4/2024
CUS_0x965e,17116.05,1386.3375,1,5,11,3_,"Auto Loan, Payday Loan, and Personal Loan",2,5,6.18,3,Good,947.7,37.62886007,25 Years and 3 Months,No,22.96869166,66.65111704,Low_spent_Small_value_payments,339.0139413,1/12/2023
CUS_0x9661,17426.71,1745.225833,5,4,10,7,"Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, and Auto Loan",21,8,9.18,12,Standard,2353.61,34.33071177,8 Years and 8 Months,NM,79.4216295,31.56493884,High_spent_Large_value_payments,303.536015,1/3/2024
CUS_0x9664,15197.25,979.4375,6,5,20,8,"Mortgage Loan, Student Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Student Loan",19,20,25.4,10,Bad,3323.17,24.38158063,5 Years and 2 Months,Yes,89.07717529,65.91063582,Low_spent_Medium_value_payments,222.9559389,1/7/2024
CUS_0x966b,32955.92,2890.326667,6,6,8,2_,"Debt Consolidation Loan, and Auto Loan",29,9,14.35,1,Standard,315.72,33.81771835,18 Years and 11 Months,Yes,29.86502513,223.4814494,Low_spent_Large_value_payments,305.6861921,1/1/2025
CUS_0x966e,69895.76,5954.646667,632,6,16,-100,"Debt Consolidation Loan, Auto Loan, and Home Equity Loan",5,16,11.82,13,Standard,2286.15,32.72268001,15 Years and 3 Months,Yes,21368,144.9826418,High_spent_Medium_value_payments,560.7380216,1/2/2023
CUS_0x9673,108702.09,8900.5075,3,4,12,4,"Not Specified, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",14,6,3.37,1,Good,364.81,30.86685869,26 Years and 8 Months,No,313.7135654,225.059754,High_spent_Small_value_payments,587.2399511,1/10/2024
CUS_0x9674,18940.82,1281.401667,9,5,33,192,"Debt Consolidation Loan, Payday Loan, Not Specified, Auto Loan, Debt Consolidation Loan, and Student Loan",49,13,9.11,17,Bad,1327.42,36.03811366,15 Years and 11 Months,Yes,87.85744537,44.62667406,High_spent_Small_value_payments,255.6560472,1/9/2024
CUS_0x9680,12148578,2723.325833,7,6,8,3,"Personal Loan, Home Equity Loan, and Credit-Builder Loan",7,19,24.86,9,Standard,876.74,31.44455381,28 Years and 3 Months,NM,61.26719603,113.9648826,Low_spent_Small_value_payments,387.1005047,1/6/2023
CUS_0x9684,15108.07,1098.005833,6,10,31,5,"Personal Loan, Student Loan, Credit-Builder Loan, Not Specified, and Auto Loan",31,15,26.34,14,Bad,3650.33,22.74305942,6 Years and 4 Months,Yes,42751,127.8041611,Low_spent_Small_value_payments,220.8174534,1/6/2024
CUS_0x9686,38742.26,3029.521667,4,4,10,2,"Personal Loan, and Payday Loan",9,-1,2.01,2,Good,1313,24.93305301,31 Years and 11 Months,No,40.71626839,58.52176922,High_spent_Large_value_payments,443.7141291,1/2/2023
CUS_0x968a,18280.185,1498.34875,5,7,17,1,Debt Consolidation Loan,19,16,8.53,7,Standard,556.78,32.85629803,16 Years and 9 Months,Yes,13.45356846,54.5610985,High_spent_Medium_value_payments,331.820208,1/2/2024
CUS_0x9692,138395,11619.91667,4,5,15,1,Personal Loan,5,13,13.38,9,Standard,596.86,41.40263637,7 Years and 9 Months,Yes,103.5683594,342.4647593,Low_spent_Medium_value_payments,995.958548,1/8/2024
CUS_0x9694,46107.16,4048.263333,5,3,17,2,"Payday Loan, and Payday Loan",25,19,8.4,6,Standard,2.04,24.31102978,10 Years and 10 Months,Yes,41.90237944,291.207858,Low_spent_Small_value_payments,361.7160959,1/8/2023
CUS_0x969b,17442.09,1295.5075,8,6,5,2,"Mortgage Loan, and Mortgage Loan",21,20,16.34,6,_,1960.42,24.90543782,19 Years and 6 Months,Yes,14.63779048,53.63547283,Low_spent_Small_value_payments,303.8141316,1/4/2024
CUS_0x96a2,11586.525,943.54375,5,6,18,2,"Mortgage Loan, and Mortgage Loan",24,15,12,1,Standard,498.68,32.9683489,22 Years and 5 Months,Yes,15.46654664,81.66618466,Low_spent_Small_value_payments,287.2216437,1/1/2023
CUS_0x96a6,90371.01,7611.9175,3,4,3,4,"Not Specified, Credit-Builder Loan, Student Loan, and Credit-Builder Loan",2,5,7.26,8,_,967.84,39.01790625,25 Years and 5 Months,No,254.7579659,74.79389834,High_spent_Large_value_payments,671.6398858,1/10/2023
CUS_0x96ad,15755.455,1605.954583,8,4,9,0,,13,15,12.17,3,Standard,149.94,39.16160109,25 Years and 9 Months,Yes,0,97.09310833,Low_spent_Medium_value_payments,343.50235,1/5/2024
CUS_0x96b1,60986.49000000001_,5017.2075,6,6,15,1,Auto Loan,9,18,8.67,8,Standard,760.99,37.7356506,20 Years and 8 Months,NM,64795,100.823117,High_spent_Large_value_payments,608.9735031,1/11/2023
CUS_0x96b3,61181.88,5192.49,7,6,18,9,"Not Specified, Debt Consolidation Loan, Mortgage Loan, Auto Loan, Auto Loan, Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",30,25,3.53,11,Bad,2245.8,26.76165176,15 Years and 3 Months,Yes,241.5704574,198.3827283,High_spent_Medium_value_payments,329.2958143,1/2/2023
CUS_0x96b4,18611.39,1758.949167,10,7,33,6,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Mortgage Loan, and Mortgage Loan",59,23,25.33,11,Bad,3209.39,39.52608215,3 Years and 11 Months,Yes,81.65724165,65.36587521,!@9#%8,308.8717998,1/8/2023
CUS_0x96b5,73937.4,6415.45,5,7,8,1,Mortgage Loan,28,15,-4.31,5,Standard,405.73,31.75968304,32 Years and 3 Months,Yes,44.47976535,197.1319473,!@9#%8,679.9332873,1/12/2023
CUS_0x96bc,64721.58,5129.465,3,6,5,1,Auto Loan,18,14,10.15,3,Standard,559.19,29.91467319,30 Years and 8 Months,Yes,33.16452453,566.0976513,Low_spent_Small_value_payments,203.6843242,1/10/2024
CUS_0x96c,15274.54,1001.230064,7,237,15,5,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Personal Loan",49,24,7.98,16,Bad,1628.88,31.44408608,10 Years and 2 Months,Yes,110.0394847,99.3785742,!@9#%8,262.818044,1/6/2023
CUS_0x96c3,30261.67,2455.479851,3,5,5,3,"Payday Loan, Home Equity Loan, and Credit-Builder Loan",10,18,6.48,4,Good,595.94,31.95724527,22 Years and 3 Months,NM,183.7648696,52.62559476,High_spent_Medium_value_payments,387.1161013,1/3/2024
CUS_0x96c7,32507.89,2784.990833,7,6,10,4,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, and Not Specified",29,10,8.22,1,Standard,1301.81,27.17740474,22 Years and 0 Months,Yes,97.43370539,82.55614709,!@9#%8,348.5092309,1/6/2024
CUS_0x96c8,66482.2,5340.183333,7,5,29,6,"Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, and Payday Loan",36,18,16.91,11,Bad,2681.87,28.76678539,6 Years and 11 Months,Yes,222.1670049,164.9286452,High_spent_Small_value_payments,406.9226832,1/11/2023
CUS_0x96ca,18849.1,1772.758333,527,8,17,8,"Credit-Builder Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, and Not Specified",16,20,18.24,9,_,3327.28,32.67479869,13 Years and 9 Months,Yes,75.64802875,229.3117654,Low_spent_Small_value_payments,162.3160392,1/8/2024
CUS_0x96cd,15335.77,1419.980833,8,8,31,2,"Auto Loan, and Mortgage Loan",17,18,17,10,Bad,1901.4,33.13576635,12 Years and 0 Months,Yes,15.09901539,118.0209679,Low_spent_Small_value_payments,298.8781,1/8/2023
CUS_0x96d3,87474.24,7325.52,4,7,20,0,,12,4019,9.79,1451,Standard,797.03,38.45191817,25 Years and 3 Months,No,9054,108.9247057,High_spent_Large_value_payments,863.6272943,1/2/2023
